beam_id,epd_id_raw,ID,Display Name,Listed,Do Not List,Industry Avg,BEAM Avg,EPD Expiry,Footnote,Material,Manufacturer,Product Brand Name,Specifications,Notes,Countries of Manufacture,Markets of Applicability,Data added or modified,Stated EPD kgCO2e / unit,GWP units kgCO2e per,GWP kgCO2e/(common unit),Common Unit: kgCO2e / _,Metric Units,Imperial Units,GWP-bio from EPD,Biogenic carbon factor,% Carbon content (kgC/kg),Biogenic Storage,(common-unit repeat),WWF Storage Factor,Carbon content kgC/unit,(units kgC repeat),Biogenic CO2 full C value,Storage % Reduction,Density,Density Units,Addn'l factors,Addn'l factor units,R-value / inch,"k, Thermal Conductivity",Moisture content %,Mass (kg),Length (m),Width (m),Depth (m),Unit Volume (m3),Units/m2,Material Type,Material Subtype,Product Type,Product Subtype,(classification code — excluded §9),EPD ID,EPD Type,EPD Owner,EPD/LCA Prepared by,EPD Program / Operator,Internal/External Validation,EPD Verifying Agent,EPD Standards,EPD PCR Guidelines,LCA Method,EPD LCA Software,EPD LCI Database,Product Service Life (Years),Source document URL
EPS000,4790678084.101.1,,,,,,,,,,EPS-IA member companies. The EPD,,,,,"CAN, USA",,2.38,or Declared Unit,,,,,,,,,,,,,,,25,kg/m3,,,,,,,,,,,,EPS Foam,,,,,4790678084.101.1,Industry Average,,,UL Environment,,,"ISO 14025, ISO 21930:2017, EN 15804, ISO 14040","Building Envelope Thermal Insulation EPD Requirements (UL, v2.0, 2018)",& Version Number TRACI 2.1 and CML-IA v4.7 (2016),& Version Number SimaPro v9.4,Ecoinvent v3.8,75,
EPS001,4790678084.101.1,,,,,,,,,,EPS-IA member companies. The EPD,,,,,"CAN, USA",,2.38,or Declared Unit,,,,,,,,,,,,,,,25,kg/m3,,,,,,,,,,,,EPS Foam,,,,,4790678084.101.1,Industry Average,,,UL Environment,,,"ISO 14025, ISO 21930:2017, EN 15804, ISO 14040","Building Envelope Thermal Insulation EPD Requirements (UL, v2.0, 2018)",& Version Number TRACI 2.1 and CML-IA v4.7 (2016),& Version Number SimaPro v9.4,Ecoinvent v3.8,75,
EPS002,4790678084.101.1,,,,,,,,,,EPS-IA member companies. The EPD,,,,,"CAN, USA",,2.38,or Declared Unit,,,,,,,,,,,,,,,25,kg/m3,,,,,,,,,,,,EPS Foam,,,,,4790678084.101.1,Industry Average,,,UL Environment,,,"ISO 14025, ISO 21930:2017, EN 15804, ISO 14040","Building Envelope Thermal Insulation EPD Requirements (UL, v2.0, 2018)",& Version Number TRACI 2.1 and CML-IA v4.7 (2016),& Version Number SimaPro v9.4,Ecoinvent v3.8,75,
EPS003,4790678084.101.1,,,,,,,,,,EPS-IA member companies. The EPD,,,,,"CAN, USA",,2.38,or Declared Unit,,,,,,,,,,,,,,,25,kg/m3,,,,,,,,,,,,EPS Foam,,,,,4790678084.101.1,Industry Average,,,UL Environment,,,"ISO 14025, ISO 21930:2017, EN 15804, ISO 14040","Building Envelope Thermal Insulation EPD Requirements (UL, v2.0, 2018)",& Version Number TRACI 2.1 and CML-IA v4.7 (2016),& Version Number SimaPro v9.4,Ecoinvent v3.8,75,
LIN005,4790690881.101.1,,,,,,,,,,P.O. Box 13,,,,,,,,1m²,,,,,,,,,,,,,,,,,,,,0.17,,,,,0.0025,,,,,,,,4790690881.101.1,,,Industrial Ecology Consultants,UL Environment,,CML in 2000 to create,"ISO 14025, EN 15804, ISO 14040",Declarations — Core rules for the product category of construction products,,GaBi 10,,,
e075b4,4790690881.101.1,,,,,,,,,,P.O. Box 13,,,,,,,,1m²,,,,,,,,,,,,,,,,,,,,0.17,,,,,0.0025,,,,,,,,4790690881.101.1,,,Industrial Ecology Consultants,UL Environment,,CML in 2000 to create,"ISO 14025, EN 15804, ISO 14040",Declarations — Core rules for the product category of construction products,,GaBi 10,,,
b8ldec,4937-6316,,,,,,,,,,Long Products Canada,,,,,of the World Steel,,1.2855,1 metric ton,,,,,,,,,,,,,,,7800,kg/m3,,,,,,,,,,,,Steel,,,,,EPD,,,Vertima Inc.,CSA Group,External,Lindita Bushi from the Athena Sustainable,"ISO 14025, ISO 21930:2007, ISO 14040, CAN/CSA-ISO 14025",SCS Global,,,ecoinvent 3.4,,
kb2gox,4937-6316,,,,,,,,,,Long Products Canada,,,,,of the World Steel,,1.2855,1 metric ton,,,,,,,,,,,,,,,7800,kg/m3,,,,,,,,,,,,Steel,,,,,EPD,,,Vertima Inc.,CSA Group,External,Lindita Bushi from the Athena Sustainable,"ISO 14025, ISO 21930:2007, ISO 14040, CAN/CSA-ISO 14025",SCS Global,,,ecoinvent 3.4,,
l29vks,4937-6316,,,,,,,,,,Long Products Canada,,,,,of the World Steel,,1.2855,1 metric ton,,,,,,,,,,,,,,,7800,kg/m3,,,,,,,,,,,,Steel,,,,,EPD,,,Vertima Inc.,CSA Group,External,Lindita Bushi from the Athena Sustainable,"ISO 14025, ISO 21930:2007, ISO 14040, CAN/CSA-ISO 14025",SCS Global,,,ecoinvent 3.4,,
www119,494,,,,,,,2023-09-30,,,"EFCO, LLC, a part of Apogee Enterprises, Inc.",,,,,,,182.61,"EFCO Fixed, Projected, Casement, Hung, and Sliding Windows –",,,,,,,,,,,,,,,2800,kg/m3,,,,,,,,,,,,Aluminum,,,,,4790414446.101.1,Product-specific,,Four Elements Consulting,ASTM International,External,"Lindita Bushi, Ph.D., Athena Sustainable Materials Institute","ISO 14025, ISO 21930, ISO 14040",,developed by the Center of Environmental Science (CML),SimaPro 9.4,ecoinvent,,
www120,494,,,,,,,2023-09-30,,,"EFCO, LLC, a part of Apogee Enterprises, Inc.",,,,,,,182.61,"EFCO Fixed, Projected, Casement, Hung, and Sliding Windows –",,,,,,,,,,,,,,,2800,kg/m3,,,,,,,,,,,,Aluminum,,,,,4790414446.101.1,Product-specific,,Four Elements Consulting,ASTM International,External,"Lindita Bushi, Ph.D., Athena Sustainable Materials Institute","ISO 14025, ISO 21930, ISO 14040",,developed by the Center of Environmental Science (CML),SimaPro 9.4,ecoinvent,,
LAM010,5915-5885,,,,,,,2023-11-10,,,Nordic Structures located in Chibougamau,,,,,,,,"In LCA, a reference unit is defined based on the quantified performance (functions) of the",,,,,,,,,,,,,,,569,kg/m3,,,,,,,,,,,,Glulam,,,,,5915-5885,,,"Industrial Ecology
Consultants",CSA Group,External,Jean-François Menard from the,"ISO 14025, ISO 21930, ISO 14040, CAN/CSA- ISO 14025",Structural and Architectural,& VERSION NUMBER,& VERSION NUMBERDATA,,,
LAM011,5960-4998,,,,,,,2023-11-10,,,Nordic Structures located in Chibougamau,,,,,,,,1 m3,,,,,,,,,,,,,,,523,kg/m3,,,,,,,,,,,,Engineered wood,,,,,5960-4998,,,"Industrial Ecology
Consultants",CSA Group,External,Jean-François Menard from the In-,"ISO 14025, ISO 21930, ISO 14040, CAN/CSA- ISO 14025",Structural and Architectural,& VERSION NUMBER,& VERSION NUMBERDATA,,,
EWF001,6742-7944,,,,,,,,,,Wickham Hardwood Flooring,,,,,coverage of primary,,104.3,Primary data,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hardwood,,,,,6742-7944,Product-specific,,Vertima Inc.,CSA Group,External,Jean-François Ménard (CIRAIG).,"ISO 14025, ISO 21930:2017, EN 15804, ISO 14040",Flooring EPD Requirements. Version 2.0.,OpenLCA v.1.10.3 Ecoinvent 3.7 and US LCI TRACI 2.1 - IPCC 2013,LCI databases LCIA Methodology,Ecoinvent 3.7,75,
WWF001,6742-7944,,,,,,,,,,Wickham Hardwood Flooring,,,,,coverage of primary,,104.3,Primary data,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hardwood,,,,,6742-7944,Product-specific,,Vertima Inc.,CSA Group,External,Jean-François Ménard (CIRAIG).,"ISO 14025, ISO 21930:2017, EN 15804, ISO 14040",Flooring EPD Requirements. Version 2.0.,OpenLCA v.1.10.3 Ecoinvent 3.7 and US LCI TRACI 2.1 - IPCC 2013,LCI databases LCIA Methodology,Ecoinvent 3.7,75,
8b5828,#7730-2734,,,,,,,2019-12-24,,,,,,,,,,,guidelines on how to conduct the LCA of the product.,,,,,,,,,,,,,,,2800,kg/m3,,,,,,,,,,,,Aluminum,,,,,7730-2734,,,,CSA Group,External,Industrial Ecology Consultants.,"ISO 14025, ISO 21930, ISO 14040, CAN/CSA-ISO 14025",Cradle to Gate Windows Product Category Rule v 1.02 (30171600:2015),TRACI 2.1 and CML baseline,SimaPro 9.0.0,ecoinvent 3.5,,
www117,7730-2734,,,,,,,2019-12-24,,,,,,,,,,,guidelines on how to conduct the LCA of the product.,,,,,,,,,,,,,,,2800,kg/m3,,,,,,,,,,,,Aluminum,,,,,7730-2734,,,,CSA Group,External,Industrial Ecology Consultants.,"ISO 14025, ISO 21930, ISO 14040, CAN/CSA-ISO 14025",Cradle to Gate Windows Product Category Rule v 1.02 (30171600:2015),TRACI 2.1 and CML baseline,SimaPro 9.0.0,ecoinvent 3.5,,
MPS003,7740-1109,,,,,,,2023-11-29,,,ArcelorMittal Dofasco G.P.,for ArcelorMittal,,,,CAN,,1364.28,1 metric ton,,,,,,,,,,,,,,,7800,kg/m3,,,,,,,,,,,,Steel,,,,,7740-1109,Product-specific,,Industrial Ecology Consultants,CSA Group,External,,"ISO 14025, ISO 21930, EN 15804, ISO 14040, CAN/CSA-ISO 14025",Designated Steel Construction Product EPD Requirements,"report, Worldsteel Association (2017). ISBN 978-2-930069-66-1.",& version number Gabi 10.7,Ecoinvent 3.8,,
Cel001,AFT-20200701-001,,,,,,,,,,several defined by the functional,,,,,,,,/ reference service life:,,,,,,,,,,,,,,,25.214,kg/m3,,,,,,,,,,,,Cellulose,,,,,,Product-specific,,Sustainable Minds,UL Environment,,,"ISO 14025, ISO 21930:2017, EN 15804",Benchmarking,TRACI 2.1,and background LCI data sets,SimaPro Analyst 8.5.2.0,75,
Cel003,AFT-20200701-001,,,,,,,,,,several defined by the functional,,,,,,,,/ reference service life:,,,,,,,,,,,,,,,25.214,kg/m3,,,,,,,,,,,,Cellulose,,,,,,Product-specific,,Sustainable Minds,UL Environment,,,"ISO 14025, ISO 21930:2017, EN 15804",Benchmarking,TRACI 2.1,and background LCI data sets,SimaPro Analyst 8.5.2.0,75,
Cel002,AGG-20221209-001,,,,,,,,,,,,,,,,,,/ reference service life:,,,,,,,,,,,,,,,17.1,kg/m3,,,,,,,,,0.0378,,,Cellulose,,,,,,,,Sustainable Minds,UL Environment,,,"ISO 14025, ISO 21930:2017",Building Envelope Thermal,TRACI 2.1,and background LCI datasets may lead to differences results for upstream,SimaPro Developer 9.4,75,
cel004,AGG-20221209-001,,,,,,,,,,,,,,,,,,/ reference service life:,,,,,,,,,,,,,,,17.1,kg/m3,,,,,,,,,0.0378,,,Cellulose,,,,,,,,Sustainable Minds,UL Environment,,,"ISO 14025, ISO 21930:2017",Building Envelope Thermal,TRACI 2.1,and background LCI datasets may lead to differences results for upstream,SimaPro Developer 9.4,75,
TPO000,ASTM-EPD425,,,,,,,,,,CCM. See Table,,,,,"CAN, USA",,,and therefore do not provide sufficient information to establish,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polyisocyanurate,,,,,EPD425,,,Sphera,NSF International,,,"ISO 14025, ISO 21930:2017, ISO 14040",and Environmental,,and background LCI datasets may lead to different results for upstream or,GaBi Professional,,
INS021,BAU-EPD-FASBA-2019-01-GABI,,,,,,,,,,HERAUSGEBER Bau EPD GmbH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPD 2014,,,,,,,"ISO 14025, EN 15804, ISO 14040",,,GABI,ecoinvent v3.5,,
CCF001,BAU-EPD-Perlmooser-2022-1-Ecoinvent,,,,,,,,,,HERAUSGEBER Bau EPD GmbH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IBU,,,"ISO 14025, EN 15804+A2, ISO 14040",,,SimaPro 9.3,Ecoinvent,,
INS000,B-EPD n° 21-0123-002-00.00-EN,,,,,,,2026-03-17,,,nor LCA practitioner.,,,,,,,,DESCRIPTION OF THE PRODUCTION PROCESS,,,,,,,,,,,,,,,140,kg/m3,,,,,,,,,,,,Engineered wood,,,,,,,,,,External,Evert Vermaut,"ISO 14025, EN 15804+A2, ISO 14040",,,SimaPro,are kept intact.,,
INT009,B-EPD n° 21-0123-002-00.00-EN,,,,,,,2026-03-17,,,nor LCA practitioner.,,,,,,,,DESCRIPTION OF THE PRODUCTION PROCESS,,,,,,,,,,,,,,,140,kg/m3,,,,,,,,,,,,Engineered wood,,,,,,,,,,External,Evert Vermaut,"ISO 14025, EN 15804+A2, ISO 14040",,,SimaPro,are kept intact.,,
INS002,CENIA 01.03.2023,,,,,,,2028-03-01,,,,,,,,Scope includes manufacture in Czech Republic in 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"has the sole ownership, liability, and responsibility for the EPD.","Lubos Nobilis, ECO trend s.r.o., Na Dolinach 128, 140 00 Prague 4,",,Internal,Jan Bareš - product and quality manager,"ISO 14025:2006, EN 15804:2012, ISO 14040",,,Ecoinvent 3.8 database installed in SimaPro 9.3,Ecoinvent 3.8,,
1ca576,CIM – 20191223 – 001,,,,,,,,,,several manufacturing steps that involve,,,,,,,,/ reference service life:,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cellulose,,,,,,,,Sustainable Minds,UL Environment,,"NSF to UL Building Envelope Thermal Insulation,","ISO 14025, ISO 21930:2017, EN 15804",Building Envelope Thermal Insulation,TRACI 2.1,and,SimaPro Analyst 8.5.2.0,75,
967ad6,CIM – 20191223 – 001,,,,,,,,,,several manufacturing steps that involve,,,,,,,,/ reference service life:,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cellulose,,,,,,,,Sustainable Minds,UL Environment,,"NSF to UL Building Envelope Thermal Insulation,","ISO 14025, ISO 21930:2017, EN 15804",Building Envelope Thermal Insulation,TRACI 2.1,and,SimaPro Analyst 8.5.2.0,75,
fc7d3a,CIM – 20191223 – 001,,,,,,,,,,several manufacturing steps that involve,,,,,,,,/ reference service life:,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cellulose,,,,,,,,Sustainable Minds,UL Environment,,"NSF to UL Building Envelope Thermal Insulation,","ISO 14025, ISO 21930:2017, EN 15804",Building Envelope Thermal Insulation,TRACI 2.1,and,SimaPro Analyst 8.5.2.0,75,
PLY000,EP397,,,,,,,,,,Canadian Wood Council,,,,,"CAN, USA",,5.220000000000001,of the underlying LCA study was “the production of one cubic meter (1 m ) of softwood plywood,,,,,,,,,,,,,,,500,kg/m3,,,,,,,,,,,,Plywood,,,,,4788424634.103.1,Industry Average,,PRé Consultants,UL Environment,,,"ISO 14025:2006, ISO 21930:2017, EN 15804, ISO 14040/44","Structural and Architectural Wood Products EPD Requirements, v1.0",& VERSION NUMBER TRACI v2.1 [5],& VERSION NUMBER Simapro v8.5 [15],https://www.worldsteel.org/steel-by-topic/l ife-cycle-thinking/lca-lciform.html,,
PLY001,EP397,,,,,,,,,,Canadian Wood Council,,,,,"CAN, USA",,5.220000000000001,of the underlying LCA study was “the production of one cubic meter (1 m ) of softwood plywood,,,,,,,,,,,,,,,500,kg/m3,,,,,,,,,,,,Plywood,,,,,4788424634.103.1,Industry Average,,PRé Consultants,UL Environment,,,"ISO 14025:2006, ISO 21930:2017, EN 15804, ISO 14040/44","Structural and Architectural Wood Products EPD Requirements, v1.0",& VERSION NUMBER TRACI v2.1 [5],& VERSION NUMBER Simapro v8.5 [15],https://www.worldsteel.org/steel-by-topic/l ife-cycle-thinking/lca-lciform.html,,
PLY002,EP397,,,,,,,,,,Canadian Wood Council,,,,,"CAN, USA",,5.220000000000001,of the underlying LCA study was “the production of one cubic meter (1 m ) of softwood plywood,,,,,,,,,,,,,,,500,kg/m3,,,,,,,,,,,,Plywood,,,,,4788424634.103.1,Industry Average,,PRé Consultants,UL Environment,,,"ISO 14025:2006, ISO 21930:2017, EN 15804, ISO 14040/44","Structural and Architectural Wood Products EPD Requirements, v1.0",& VERSION NUMBER TRACI v2.1 [5],& VERSION NUMBER Simapro v8.5 [15],https://www.worldsteel.org/steel-by-topic/l ife-cycle-thinking/lca-lciform.html,,
SPF000,EP398,,,,,,,2028-02-20,,,British Columbia According to EN,,,,,Construction Sector,,45.86,Columbia,,,,,45.86,,,,,,,,,,500,kg/m3,,,,,,,,,,,,Plywood,,,,,EPD 398,Product-specific,,PRé Consultants,ASTM International,External,Dr. Thomas Gloria,"ISO 14025, ISO 21930, EN 15804, ISO 14040","Structural and Architectural Wood Products EPD Requirements, v1.1",TRACI 2.1 [3],SimaPro v8.5,http://www.nrel.gov/lci/,,
SPF001,EP398,,,,,,,2028-02-20,,,British Columbia According to EN,,,,,Construction Sector,,45.86,Columbia,,,,,45.86,,,,,,,,,,500,kg/m3,,,,,,,,,,,,Plywood,,,,,EPD 398,Product-specific,,PRé Consultants,ASTM International,External,Dr. Thomas Gloria,"ISO 14025, ISO 21930, EN 15804, ISO 14040","Structural and Architectural Wood Products EPD Requirements, v1.1",TRACI 2.1 [3],SimaPro v8.5,http://www.nrel.gov/lci/,,
SPF002,EP398,,,,,,,2028-02-20,,,British Columbia According to EN,,,,,Construction Sector,,45.86,Columbia,,,,,45.86,,,,,,,,,,500,kg/m3,,,,,,,,,,,,Plywood,,,,,EPD 398,Product-specific,,PRé Consultants,ASTM International,External,Dr. Thomas Gloria,"ISO 14025, ISO 21930, EN 15804, ISO 14040","Structural and Architectural Wood Products EPD Requirements, v1.1",TRACI 2.1 [3],SimaPro v8.5,http://www.nrel.gov/lci/,,
2014f0,EPD-003,,,,,,,,,,the U.S. average grid.,,,,,"CAN, USA",,,"Reference PCR Part A: PCR for building-related products, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPD-0003,Product-specific,,,ASTM International,,in accordance with ISO 14025 and ISO 21930. and the reference PCR by:,"ISO 14025, ISO 21930, EN 15804, ISO 14040",Flooring EPD Requirements,TRACI 2.1,& Version GaBi v8.7.1.30,,25,
a3d86b,EPD‐009,,,,,,,2014-15-08,,,Chemical Fabrics and Film Association,,,,,,,4.26,1 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPD,,is liable for the underlying,Lindita Bushi and Jamie Meil,IBU,,in accordance with ISO 14025 and Industrial Ecology Consultants,"ISO 14025, ISO 21930, EN 15804:2012, ISO 14040",35 Bracebridge Rd.,,,or the,30,
1a89c6,EPD-038,,,,,,,,,,Product group Date of Issue Period of Validity Declaration Number,,,,,the geographical coverage is the U.S. and Canada.,,358,1MSF,,,,,,,,,,,,,,,900,kg/m3,,,,,,,,,,,,Gypsum,,,,,EPD- 038,Industry Average,is liable for the underlying,"Lindita Bushi, Jamie Meil and Grant Finlayson",ASTM International,,ASTM in accordance with ISO 14025:,"ISO 14025, ISO 21930, EN 15804:2012, ISO 14040",35 Bracebridge Rd.,,"v.8.1.0.60, April 2016.","(adjusted for known data placeholders known as “dummy”), ecoinvent v 3.1 LCI database",,
b23a5c,EPD-038,,,,,,,,,,Product group Date of Issue Period of Validity Declaration Number,,,,,the geographical coverage is the U.S. and Canada.,,358,1MSF,,,,,,,,,,,,,,,900,kg/m3,,,,,,,,,,,,Gypsum,,,,,EPD- 038,Industry Average,is liable for the underlying,"Lindita Bushi, Jamie Meil and Grant Finlayson",ASTM International,,ASTM in accordance with ISO 14025:,"ISO 14025, ISO 21930, EN 15804:2012, ISO 14040",35 Bracebridge Rd.,,"v.8.1.0.60, April 2016.","(adjusted for known data placeholders known as “dummy”), ecoinvent v 3.1 LCI database",,
21a5bb,EPD-054,,,,,,,,,,Arriscraft,,,,,of core,,521,is 100 Square Feet of Natural Stone Cladding – as Manufactured at Arriscraft’s,,,,,,,,,,,,,,,1500,kg/m3,,,,,,,,,,,,Brick,,,,,EPD-054,,,,ASTM International,External,,"ISO 14025:2006, ISO 21930:2007, EN 15804:2012, ISO 14040",Underwriters Laboratory Product Category Rule (PCR),,,profiles.,,
INS040,EPD 070,,,,,,,,,,each member,,,,,This declaration is valid for,,4.05,1 m³,,,,,,,,,,,,,,,30,kg/m3,,,,,,,,,,,,Spray polyurethane foam,,,,,EPD070,,,thinkstep,ASTM International,External,in accordance with ISO 14025.,"ISO 14025, ISO 21930, EN 15804, ISO 14040","– Thomas Gloria, PhD (chair)",,and background LCI datasets may lead to,provides the life cycle inventory data for several of the raw and process,75,
INS043,EPD 070,,,,,,,,,,each member,,,,,This declaration is valid for,,4.05,1 m³,,,,,,,,,,,,,,,30,kg/m3,,,,,,,,,,,,Spray polyurethane foam,,,,,EPD070,,,thinkstep,ASTM International,External,in accordance with ISO 14025.,"ISO 14025, ISO 21930, EN 15804, ISO 14040","– Thomas Gloria, PhD (chair)",,and background LCI datasets may lead to,provides the life cycle inventory data for several of the raw and process,75,
INS045,EPD 070,,,,,,,,,,each member,,,,,This declaration is valid for,,4.05,1 m³,,,,,,,,,,,,,,,30,kg/m3,,,,,,,,,,,,Spray polyurethane foam,,,,,EPD070,,,thinkstep,ASTM International,External,in accordance with ISO 14025.,"ISO 14025, ISO 21930, EN 15804, ISO 14040","– Thomas Gloria, PhD (chair)",,and background LCI datasets may lead to,provides the life cycle inventory data for several of the raw and process,75,
7f7bd8,EPD-073,,,,,,,2017-23-10,,,GCP Applied Technologies Inc.,Product description,,,,,,2.4,One square meter (1m ) of waterproofing membrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,Membrane,,,,,EPD-073 EPD Information,Product-specific,is liable for the underlying,Lindita Bushi Ph.D. and Jamie Meil,ASTM International,,ASTM in accordance with ISO 14025:,"ISO 14025, ISO 21930, EN 15804:2012, ISO 14040/44",35 Bracebridge Rd.,,"v.8.3, February 2017 is",ecoinvent 3.2,,
8ded24,EPD-087,,,,,,,,,,each member,,,,,This declaration is valid,,3.83,1 m²,,,,,,,,,,,,,,,30,kg/m3,,,,,,,,,,,,Spray polyurethane foam,,,,,EPD087,,,thinkstep,ASTM International,External,in accordance with ISO 14025.,"ISO 14025, ISO 21930, EN 15804, ISO 14040","– Thomas Gloria, PhD (chair)",,and background LCI datasets may lead to,provides the life cycle inventory data for several of the raw and process,75,
dc197c,EPD-087,,,,,,,,,,each member,,,,,This declaration is valid,,3.83,1 m²,,,,,,,,,,,,,,,30,kg/m3,,,,,,,,,,,,Spray polyurethane foam,,,,,EPD087,,,thinkstep,ASTM International,External,in accordance with ISO 14025.,"ISO 14025, ISO 21930, EN 15804, ISO 14040","– Thomas Gloria, PhD (chair)",,and background LCI datasets may lead to,provides the life cycle inventory data for several of the raw and process,75,
CMU004,EPD-088,,,,,,,,,,Boehmers,,,,,,,158,Declaration Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland Cement,,,,,1 m3 CMU EPD-088 Declaration,,,Matt Bowick,ASTM International,,ASTM in accordance with ISO 14025:,"ISO 14025, ISO 21930",Email: info@industrial-ecology.com,,,,,
CMU005,EPD-088,,,,,,,,,,Boehmers,,,,,,,158,Declaration Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland Cement,,,,,1 m3 CMU EPD-088 Declaration,,,Matt Bowick,ASTM International,,ASTM in accordance with ISO 14025:,"ISO 14025, ISO 21930",Email: info@industrial-ecology.com,,,,,
1ea5e4,EPD10092,,,,,,,2022-01-06,,,CRMCA Declared Product,,,,,,,3,The declared unit is 1 cubic meter of ready mixed concrete product. Key product variables include:,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland Cement,,,,,EPD10092,,www.crmca.ca,PE International,NSF International,External,Third Party Verifier,"ISO 14025, ISO 21930, EN 15804:2012, ISO 14040",for ISO 14025 Type III,,SimaPro, Technology: very good,,
38d491,EPD10092,,,,,,,2022-01-06,,,CRMCA Declared Product,,,,,,,3,The declared unit is 1 cubic meter of ready mixed concrete product. Key product variables include:,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland Cement,,,,,EPD10092,,www.crmca.ca,PE International,NSF International,External,Third Party Verifier,"ISO 14025, ISO 21930, EN 15804:2012, ISO 14040",for ISO 14025 Type III,,SimaPro, Technology: very good,,
43fc51,EPD10092,,,,,,,2022-01-06,,,CRMCA Declared Product,,,,,,,3,The declared unit is 1 cubic meter of ready mixed concrete product. Key product variables include:,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland Cement,,,,,EPD10092,,www.crmca.ca,PE International,NSF International,External,Third Party Verifier,"ISO 14025, ISO 21930, EN 15804:2012, ISO 14040",for ISO 14025 Type III,,SimaPro, Technology: very good,,
4e0f8a,EPD10092,,,,,,,2022-01-06,,,CRMCA Declared Product,,,,,,,3,The declared unit is 1 cubic meter of ready mixed concrete product. Key product variables include:,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland Cement,,,,,EPD10092,,www.crmca.ca,PE International,NSF International,External,Third Party Verifier,"ISO 14025, ISO 21930, EN 15804:2012, ISO 14040",for ISO 14025 Type III,,SimaPro, Technology: very good,,
6ed061,EPD10092,,,,,,,2022-01-06,,,CRMCA Declared Product,,,,,,,3,The declared unit is 1 cubic meter of ready mixed concrete product. Key product variables include:,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland Cement,,,,,EPD10092,,www.crmca.ca,PE International,NSF International,External,Third Party Verifier,"ISO 14025, ISO 21930, EN 15804:2012, ISO 14040",for ISO 14025 Type III,,SimaPro, Technology: very good,,
7de1da,EPD10092,,,,,,,2022-01-06,,,CRMCA Declared Product,,,,,,,3,The declared unit is 1 cubic meter of ready mixed concrete product. Key product variables include:,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland Cement,,,,,EPD10092,,www.crmca.ca,PE International,NSF International,External,Third Party Verifier,"ISO 14025, ISO 21930, EN 15804:2012, ISO 14040",for ISO 14025 Type III,,SimaPro, Technology: very good,,
814de3,EPD10092,,,,,,,2022-01-06,,,CRMCA Declared Product,,,,,,,3,The declared unit is 1 cubic meter of ready mixed concrete product. Key product variables include:,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland Cement,,,,,EPD10092,,www.crmca.ca,PE International,NSF International,External,Third Party Verifier,"ISO 14025, ISO 21930, EN 15804:2012, ISO 14040",for ISO 14025 Type III,,SimaPro, Technology: very good,,
897eab,EPD10092,,,,,,,2022-01-06,,,CRMCA Declared Product,,,,,,,3,The declared unit is 1 cubic meter of ready mixed concrete product. Key product variables include:,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland Cement,,,,,EPD10092,,www.crmca.ca,PE International,NSF International,External,Third Party Verifier,"ISO 14025, ISO 21930, EN 15804:2012, ISO 14040",for ISO 14025 Type III,,SimaPro, Technology: very good,,
a6839d,EPD10092,,,,,,,2022-01-06,,,CRMCA Declared Product,,,,,,,3,The declared unit is 1 cubic meter of ready mixed concrete product. Key product variables include:,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland Cement,,,,,EPD10092,,www.crmca.ca,PE International,NSF International,External,Third Party Verifier,"ISO 14025, ISO 21930, EN 15804:2012, ISO 14040",for ISO 14025 Type III,,SimaPro, Technology: very good,,
